AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_WAC_SEQ_ID2,AIRPORT_WAC,AIRPORT_COUNTRY_NAME,AIRPORT_COUNTRY_CODE_ISO,AIRPORT_STATE_NAME,AIRPORT_STATE_CODE,AIRPORT_STATE_FIPS,CITY_MARKET_SEQ_ID,CITY_MARKET_ID,DISPLAY_CITY_MARKET_NAME_FULL,CITY_MARKET_WAC_SEQ_ID2,CITY_MARKET_WAC,LAT_DEGREES,LAT_HEMISPHERE,LAT_MINUTES,LAT_SECONDS,LATITUDE,LON_DEGREES,LON_HEMISPHERE,LON_MINUTES,LON_SECONDS,LONGITUDE,UTC_LOCAL_TIME_VARIATION,AIRPORT_START_DATE,AIRPORT_THRU_DATE,AIRPORT_IS_CLOSED,AIRPORT_IS_LATEST,City
1009601,10096,A83,Petrof Point Airport,"Petrof Point, AK",101,1,United States,US,Alaska,AK,2.0,3009601,30096,"Petrof Point, AK",101,1,59.0,N,22.0,35.0,59.37638889,150.0,W,45.0,54.0,-150.765,,3/1/2006 12:00:00 AM,,0,1,Petrof Point
1009701,10097,A84,Denali West Lodge Private,"Denali, AK",101,1,United States,US,Alaska,AK,2.0,3009701,30097,"Denali, AK",101,1,63.0,N,45.0,20.0,63.75555556,147.0,W,55.0,48.0,-147.93,,6/1/2006 12:00:00 AM,,0,1,Denali
1009801,10098,A85,Big River Airport,"Big River, AK",101,1,United States,US,Alaska,AK,2.0,3009801,30098,"Big River, AK",101,1,61.0,N,51.0,34.0,61.85944444,154.0,W,16.0,36.0,-154.27666667,,10/1/2002 12:00:00 AM,,0,1,Big River
1010001,10100,A87,Carry Inlet Airport,"Carry Inlet, AK",101,1,United States,US,Alaska,AK,2.0,3010001,30100,"Carry Inlet, AK",101,1,58.0,N,34.0,59.0,58.58305556,152.0,W,26.0,45.0,-152.44583333,,7/1/2006 12:00:00 AM,,0,1,Carry Inlet
1010201,10102,A89,Montague Island Airport,"Montague Island, AK",101,1,United States,US,Alaska,AK,2.0,3010201,30102,"Montague Island, AK",101,1,59.0,N,55.0,30.0,59.925,147.0,W,31.0,0.0,-147.51666667,,10/1/2006 12:00:00 AM,,0,1,Montague Island
1010301,10103,A90,Shannon Pond Airport,"Shannon Pond, AK",101,1,United States,US,Alaska,AK,2.0,3010301,30103,"Shannon Pond, AK",101,1,59.0,N,2.0,21.0,59.03916667,158.0,W,27.0,50.0,-158.46388889,,1/1/2007 12:00:00 AM,,0,1,Shannon Pond
1010401,10104,A91,Omalik Lagoon Airport,"Omalik Lagoon, AK",101,1,United States,US,Alaska,AK,2.0,3010401,30104,"Omalik Lagoon, AK",101,1,69.0,N,9.0,20.0,69.15555556,163.0,W,29.0,50.0,-163.49722222,,1/1/2007 12:00:00 AM,,0,1,Omalik Lagoon
1010501,10105,A92,Omolik Lagoon Airport,"Omolik Lagoon, AK",101,1,United States,US,Alaska,AK,2.0,3010501,30105,"Omolik Lagoon, AK",101,1,69.0,N,8.0,53.0,69.14805556,163.0,W,30.0,37.0,-163.51027778,,4/1/2007 12:00:00 AM,,0,1,Omolik Lagoon
1010601,10106,A93,Bradley Lake Project Airport,"Bradley Lake Project, AK",101,1,United States,US,Alaska,AK,2.0,3010601,30106,"Bradley Lake Project, AK",101,1,59.0,N,47.0,30.0,59.79166667,151.0,W,16.0,0.0,-151.26666667,,4/1/2007 12:00:00 AM,,0,1,Bradley Lake Project
1010701,10107,A94,Ice Strip,"Barrow, AK",101,1,United States,US,Alaska,AK,2.0,3010701,30107,"Barrow, AK",101,1,70.0,N,34.0,27.0,70.57416667,155.0,W,19.0,5.0,-155.31805556,,1/1/2007 12:00:00 AM,,0,1,Barrow
1010801,10108,A95,Ice Strip,"Barrow, AK",101,1,United States,US,Alaska,AK,2.0,3010701,30107,"Barrow, AK",101,1,70.0,N,18.0,43.0,70.31194444,153.0,W,14.0,57.0,-153.24916667,,3/1/2007 12:00:00 AM,,0,1,Barrow
1010901,10109,A96,Ice Strip,"Barrow, AK",101,1,United States,US,Alaska,AK,2.0,3010701,30107,"Barrow, AK",101,1,70.0,N,58.0,51.0,70.98083333,157.0,W,5.0,42.0,-157.095,,3/1/2007 12:00:00 AM,,0,1,Barrow
1011001,10110,A97,Akulik Air Strip,"Akulik, AK",101,1,United States,US,Alaska,AK,2.0,3011001,30110,"Akulik, AK",101,1,68.0,N,59.0,8.0,68.98555556,163.0,W,28.0,47.0,-163.47972222,,6/1/2007 12:00:00 AM,,0,1,Akulik
1011101,10111,A98,Deadfall Air Strip,"Deadfall, AK",101,1,United States,US,Alaska,AK,2.0,3011101,30111,"Deadfall, AK",101,1,69.0,N,10.0,15.0,69.17083333,163.0,W,15.0,23.0,-163.25638889,,7/1/2007 12:00:00 AM,,0,1,Deadfall
1011201,10112,A99,Eagle Creek Airport,"Eagle Creek, AK",101,1,United States,US,Alaska,AK,2.0,3011201,30112,"Eagle Creek, AK",101,1,68.0,N,40.0,36.0,68.67666667,162.0,W,38.0,49.0,-162.64694444,,7/1/2007 12:00:00 AM,,0,1,Eagle Creek
1011301,10113,AA1,Ice Kong,"Bethel, AK",101,1,United States,US,Alaska,AK,2.0,3011301,30113,"Bethel, AK",101,1,59.0,N,57.0,10.0,59.95277778,162.0,W,37.0,1.0,-162.61694444,,3/1/2009 12:00:00 AM,,0,1,Bethel
1011601,10116,AA4,Glacier Split,"Kachemak Bay, AK",101,1,United States,US,Alaska,AK,2.0,3011601,30116,"Kachemak Bay, AK",101,1,59.0,N,38.0,0.0,59.63333333,151.0,W,12.0,30.0,-151.20833333,,6/1/2009 12:00:00 AM,,0,1,Kachemak Bay
1011701,10117,AA5,Selby Lake Airport,"Selby Lake, AK",101,1,United States,US,Alaska,AK,2.0,3011701,30117,"Selby Lake, AK",101,1,66.0,N,57.0,21.0,66.95583333,155.0,W,36.0,54.0,-155.615,,1/1/2010 12:00:00 AM,,0,1,Selby Lake
1012201,10122,AAF,Apalachicola Regional,"Apalachicola, FL",3301,33,United States,US,Florida,FL,12.0,3012201,30122,"Apalachicola, FL",3301,33,29.0,N,43.0,39.0,29.7275,85.0,W,1.0,39.0,-85.0275,-500.0,1/1/2003 12:00:00 AM,5/31/2014 12:00:00 AM,0,0,Apalachicola
1013501,10135,ABE,Lehigh Valley International,"Allentown/Bethlehem/Easton, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3013501,30135,"Allentown/Bethlehem/Easton, PA",2301,23,40.0,N,39.0,17.0,40.65472222,75.0,W,26.0,18.0,-75.43833333,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Allentown/Bethlehem/Easton
1013601,10136,ABI,Abilene Regional,"Abilene, TX",7401,74,United States,US,Texas,TX,48.0,3013601,30136,"Abilene, TX",7401,74,32.0,N,24.0,34.0,32.40944444,99.0,W,40.0,47.0,-99.67972222,-600.0,1/1/1950 12:00:00 AM,8/31/1990 12:00:00 AM,0,0,Abilene
1013901,10139,ABL,Ambler River,"Ambler, AK",101,1,United States,US,Alaska,AK,2.0,3013901,30139,"Ambler, AK",101,1,67.0,N,5.0,15.0,67.0875,157.0,W,50.0,45.0,-157.84583333,-900.0,1/1/1950 12:00:00 AM,,0,1,Ambler
1014001,10140,ABQ,Albuquerque International Sunport,"Albuquerque, NM",8601,86,United States,US,New Mexico,NM,35.0,3014001,30140,"Albuquerque, NM",8601,86,35.0,N,2.0,30.0,35.04166667,106.0,W,36.0,23.0,-106.60638889,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Albuquerque
1014101,10141,ABR,Aberdeen Regional,"Aberdeen, SD",6701,67,United States,US,South Dakota,SD,46.0,3014101,30141,"Aberdeen, SD",6701,67,45.0,N,26.0,59.0,45.44972222,98.0,W,25.0,18.0,-98.42166667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Aberdeen
1014601,10146,ABY,Southwest Georgia Regional,"Albany, GA",3401,34,United States,US,Georgia,GA,13.0,3014601,30146,"Albany, GA",3401,34,31.0,N,31.0,56.0,31.53222222,84.0,W,11.0,46.0,-84.19611111,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Albany
1014901,10149,ACB,Antrim County,"Bellaire, MI",4301,43,United States,US,Michigan,MI,26.0,3014901,30149,"Bellaire, MI",4301,43,44.0,N,59.0,5.0,44.98472222,85.0,W,11.0,57.0,-85.19916667,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Bellaire
1015401,10154,ACK,Nantucket Memorial,"Nantucket, MA",1301,13,United States,US,Massachusetts,MA,25.0,3015401,30154,"Nantucket, MA",1301,13,41.0,N,15.0,24.0,41.25666667,70.0,W,3.0,35.0,-70.05972222,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nantucket
1015501,10155,ACT,Waco Regional,"Waco, TX",7401,74,United States,US,Texas,TX,48.0,3015501,30155,"Waco, TX",7401,74,31.0,N,36.0,41.0,31.61138889,97.0,W,13.0,43.0,-97.22861111,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Waco
1015701,10157,ACV,Arcata,"Arcata/Eureka, CA",9101,91,United States,US,California,CA,6.0,3015701,30157,"Eureka/Arcata, CA",9101,91,40.0,N,58.0,45.0,40.97916667,124.0,W,6.0,27.0,-124.1075,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Arcata/Eureka
1015801,10158,ACY,Nafec Atlantic City,"Atlantic City, NJ",2101,21,United States,US,New Jersey,NJ,34.0,3015801,30158,"Atlantic City, NJ",2101,21,39.0,N,27.0,22.0,39.45611111,74.0,W,34.0,41.0,-74.57805556,-500.0,1/1/1950 12:00:00 AM,5/31/1976 12:00:00 AM,0,0,Atlantic City
1016501,10165,ADK,Adak NS,"Adak Island, AK",101,1,United States,US,Alaska,AK,2.0,3016501,30165,"Adak Island, AK",101,1,51.0,N,52.0,58.0,51.88277778,176.0,W,38.0,41.0,-176.64472222,-1000.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Adak Island
1016701,10167,ADM,Ardmore Municipal,"Ardmore, OK",7301,73,United States,US,Oklahoma,OK,40.0,3016701,30167,"Ardmore, OK",7301,73,34.0,N,18.0,11.0,34.30305556,97.0,W,1.0,11.0,-97.01972222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ardmore
1017001,10170,ADQ,Kodiak Airport,"Kodiak, AK",101,1,United States,US,Alaska,AK,2.0,3007001,30070,"Kodiak, AK",101,1,57.0,N,45.0,0.0,57.75,152.0,W,29.0,38.0,-152.49388889,-900.0,1/1/1950 12:00:00 AM,8/31/2017 12:00:00 AM,0,0,Kodiak
1017101,10171,ADS,Addison,"Dallas, TX",7401,74,United States,US,Texas,TX,48.0,3019401,30194,"Dallas/Fort Worth, TX",7401,74,32.0,N,58.0,6.0,32.96833333,96.0,W,50.0,10.0,-96.83611111,-600.0,4/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Dallas
1017201,10172,ADW,Andrews AFB,"Camp Springs, MD",3501,35,United States,US,Maryland,MD,24.0,3017201,30172,"Camp Springs, MD",3501,35,38.0,N,48.0,39.0,38.81083333,76.0,W,52.0,2.0,-76.86722222,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Camp Springs
1017601,10176,AED,Aleneva Airport,"Aleneva, AK",101,1,United States,US,Alaska,AK,2.0,3017601,30176,"Aleneva, AK",101,1,58.0,N,2.0,0.0,58.03333333,152.0,W,54.0,0.0,-152.9,-900.0,3/1/1996 12:00:00 AM,,0,1,Aleneva
1018401,10184,AET,Allakaket Airport,"Allakaket, AK",101,1,United States,US,Alaska,AK,2.0,3018401,30184,"Allakaket, AK",101,1,66.0,N,33.0,42.0,66.56166667,152.0,W,39.0,30.0,-152.65833333,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Allakaket
1018501,10185,AEX,England AFB,"Alexandria, LA",7201,72,United States,US,Louisiana,LA,22.0,3018501,30185,"Alexandria, LA",7201,72,31.0,N,19.0,27.0,31.32416667,92.0,W,32.0,49.0,-92.54694444,-600.0,1/1/1950 12:00:00 AM,12/31/2002 12:00:00 AM,0,0,Alexandria
1018901,10189,AFF,USAF Academy Airfield,"Colorado Springs, CO",8201,82,United States,US,Colorado,CO,8.0,3018901,30189,"Colorado Springs, CO",8201,82,38.0,N,58.0,11.0,38.96972222,104.0,W,48.0,45.0,-104.8125,-700.0,3/1/1985 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Colorado Springs
1019001,10190,AFK,Nebraska City Municipal,"Nebraska, NE",6501,65,United States,US,Nebraska,NE,31.0,3019001,30190,"Nebraska, NE",6501,65,40.0,N,36.0,25.0,40.60694444,95.0,W,51.0,57.0,-95.86583333,,1/1/2009 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Nebraska
1019101,10191,AFO,Afton Municipal,"Afton, WY",8801,88,United States,US,Wyoming,WY,56.0,3019101,30191,"Afton, WY",8801,88,42.0,N,43.0,0.0,42.71666667,110.0,W,56.0,0.0,-110.93333333,-700.0,3/1/2003 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Afton
1019201,10192,AFP,Anson County,"Wadesboro, NC",3601,36,United States,US,North Carolina,NC,37.0,3019201,30192,"Wadesboro, NC",3601,36,35.0,N,1.0,26.0,35.02388889,80.0,W,4.0,53.0,-80.08138889,-500.0,7/1/2009 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Wadesboro
1019401,10194,AFW,Fort Worth Alliance,"Dallas/Fort Worth, TX",7401,74,United States,US,Texas,TX,48.0,3019401,30194,"Dallas/Fort Worth, TX",7401,74,32.0,N,59.0,12.0,32.98666667,97.0,W,19.0,3.0,-97.3175,-600.0,3/1/1990 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Dallas/Fort Worth
1019801,10198,AGC,Allegheny County,"Pittsburgh, PA",2301,23,United States,US,Pennsylvania,PA,42.0,3019801,30198,"Pittsburgh, PA",2301,23,40.0,N,21.0,17.0,40.35472222,79.0,W,55.0,48.0,-79.93,-500.0,1/1/1950 12:00:00 AM,11/30/1999 12:00:00 AM,0,0,Pittsburgh
1020401,10204,AGN,Angoon Seaplane Base,"Angoon, AK",101,1,United States,US,Alaska,AK,2.0,3020401,30204,"Angoon, AK",101,1,57.0,N,30.0,14.0,57.50388889,134.0,W,35.0,0.0,-134.58333333,-900.0,1/1/1950 12:00:00 AM,,0,1,Angoon
1020801,10208,AGS,Bush Field,"Augusta, GA",3401,34,United States,US,Georgia,GA,13.0,3020801,30208,"Augusta, GA",3401,34,33.0,N,22.0,9.0,33.36916667,81.0,W,57.0,52.0,-81.96444444,-500.0,1/1/1950 12:00:00 AM,6/30/2000 12:00:00 AM,0,0,Augusta
1021501,10215,AHD,Ardmore Airport,"Ardmore, OK",7301,73,United States,US,Oklahoma,OK,40.0,3016701,30167,"Ardmore, OK",7301,73,34.0,N,8.0,49.0,34.14694444,97.0,W,7.0,22.0,-97.12277778,-600.0,9/1/1980 12:00:00 AM,12/31/1991 12:00:00 AM,0,0,Ardmore
1021601,10216,AHN,Athens Municipal,"Athens, GA",3401,34,United States,US,Georgia,GA,13.0,3021601,30216,"Athens, GA",3401,34,33.0,N,56.0,54.0,33.94833333,83.0,W,19.0,37.0,-83.32694444,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Athens
1021901,10219,AHT,Amchitka,"Amchitka Island, AK",101,1,United States,US,Alaska,AK,2.0,3021901,30219,"Amchitka Island, AK",101,1,51.0,N,22.0,43.0,51.37861111,179.0,E,15.0,31.0,179.25861111,-1000.0,1/1/1950 12:00:00 AM,,0,1,Amchitka Island
1022101,10221,AIA,Alliance Municipal,"Alliance, NE",6501,65,United States,US,Nebraska,NE,31.0,3022101,30221,"Alliance, NE",6501,65,42.0,N,3.0,6.0,42.05166667,102.0,W,48.0,24.0,-102.80666667,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alliance
1022201,10222,AIB,Anita Bay Airport,"Anita Bay, AK",101,1,United States,US,Alaska,AK,2.0,3022201,30222,"Anita Bay, AK",101,1,56.0,N,11.0,24.0,56.19,132.0,W,26.0,45.0,-132.44583333,-900.0,6/1/1988 12:00:00 AM,,0,1,Anita Bay
1022301,10223,AID,Anderson Municipal-Darlington Field,"Anderson, IN",4201,42,United States,US,Indiana,IN,18.0,3022301,30223,"Anderson, IN",4201,42,40.0,N,6.0,31.0,40.10861111,85.0,W,36.0,47.0,-85.61305556,-500.0,1/1/1950 12:00:00 AM,12/31/2005 12:00:00 AM,0,0,Anderson
1022401,10224,AIK,Aiken Municipal,"Aiken, SC",3701,37,United States,US,South Carolina,SC,45.0,3022401,30224,"Aiken, SC",3701,37,33.0,N,39.0,0.0,33.65,81.0,W,41.0,5.0,-81.68472222,-500.0,6/1/1976 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Aiken
1022501,10225,AIN,Wainwright Airport,"Wainwright, AK",101,1,United States,US,Alaska,AK,2.0,3022501,30225,"Wainwright, AK",101,1,70.0,N,37.0,50.0,70.63055556,160.0,W,2.0,35.0,-160.04305556,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Wainwright
1022701,10227,AIY,Bader Field,"Atlantic City, NJ",2101,21,United States,US,New Jersey,NJ,34.0,3015801,30158,"Atlantic City, NJ",2101,21,39.0,N,21.0,36.0,39.36,74.0,W,27.0,36.0,-74.46,-500.0,1/1/1950 12:00:00 AM,3/31/1974 12:00:00 AM,0,0,Atlantic City
1022801,10228,AIZ,Lee C Fine Memorial,"Lake of the Ozarks, MO",6401,64,United States,US,Missouri,MO,29.0,3022801,30228,"Lake of the Ozarks, MO",6401,64,38.0,N,5.0,54.0,38.09833333,92.0,W,32.0,50.0,-92.54722222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Lake of the Ozarks
1023701,10237,AKB,Atka Airport,"Atka, AK",101,1,United States,US,Alaska,AK,2.0,3023701,30237,"Atka, AK",101,1,52.0,N,13.0,13.0,52.22027778,174.0,W,12.0,25.0,-174.20694444,-1000.0,6/1/1984 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Atka
1023801,10238,AKC,Akron Fulton International,"Akron, OH",4401,44,United States,US,Ohio,OH,39.0,3064701,30647,"Cleveland, OH (Metropolitan Area)",4401,44,41.0,N,2.0,15.0,41.0375,81.0,W,28.0,1.0,-81.46694444,-500.0,10/1/2009 12:00:00 AM,9/30/2022 12:00:00 AM,0,0,Akron
1024101,10241,AKI,Akiak Airport,"Akiak, AK",101,1,United States,US,Alaska,AK,2.0,3024101,30241,"Akiak, AK",101,1,60.0,N,54.0,20.0,60.90555556,161.0,W,13.0,24.0,-161.22333333,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Akiak
1024301,10243,AKK,Akhiok Airport,"Akhiok, AK",101,1,United States,US,Alaska,AK,2.0,3024301,30243,"Akhiok, AK",101,1,56.0,N,56.0,42.0,56.945,154.0,W,10.0,0.0,-154.16666667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Akhiok
1024501,10245,AKN,King Salmon Airport,"King Salmon, AK",101,1,United States,US,Alaska,AK,2.0,3024501,30245,"King Salmon, AK",101,1,58.0,N,40.0,40.0,58.67777778,156.0,W,39.0,6.0,-156.65166667,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,King Salmon
1024601,10246,AKO,Akron Washington County,"Akron, CO",8201,82,United States,US,Colorado,CO,8.0,3024601,30246,"Akron, CO",8201,82,40.0,N,10.0,32.0,40.17555556,103.0,W,13.0,20.0,-103.22222222,-700.0,12/1/1989 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Akron
1024701,10247,AKP,Anaktuvuk Pass Airport,"Anaktuvuk Pass, AK",101,1,United States,US,Alaska,AK,2.0,3024701,30247,"Anaktuvuk Pass, AK",101,1,68.0,N,8.0,15.0,68.1375,151.0,W,44.0,24.0,-151.74,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Anaktuvuk Pass
1025301,10253,AL1,Albertville Regional-Thomas J Brumlik Field,"Albertville, AL",5101,51,United States,US,Alabama,AL,1.0,3025301,30253,"Albertville, AL",5101,51,34.0,N,13.0,45.0,34.22916667,86.0,W,15.0,21.0,-86.25583333,-600.0,1/1/2003 12:00:00 AM,,0,1,Albertville
1025401,10254,AL2,Shelby County,"Alabaster, AL",5101,51,United States,US,Alabama,AL,1.0,3025401,30254,"Alabaster, AL",5101,51,33.0,N,10.0,37.0,33.17694444,86.0,W,46.0,58.0,-86.78277778,-600.0,6/1/2008 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alabaster
1025501,10255,AL3,Madison County Executive/Tom Sharp Jr. Field,"Huntsville, AL",5101,51,United States,US,Alabama,AL,1.0,3025501,30255,"Huntsville, AL",5101,51,34.0,N,51.0,41.0,34.86138889,86.0,W,33.0,27.0,-86.5575,-600.0,7/1/2008 12:00:00 AM,1/31/2014 12:00:00 AM,0,0,Huntsville
1025701,10257,ALB,Albany International,"Albany, NY",2201,22,United States,US,New York,NY,36.0,3025701,30257,"Albany, NY",2201,22,42.0,N,44.0,45.0,42.74583333,73.0,W,48.0,19.0,-73.80527778,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Albany
1025901,10259,ALE,Alpine Casparis Municipal,"Alpine, TX",7401,74,United States,US,Texas,TX,48.0,3025901,30259,"Alpine, TX",7401,74,30.0,N,23.0,3.0,30.38416667,103.0,W,40.0,59.0,-103.68305556,-600.0,9/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alpine
1026301,10263,ALI,Alice International,"Alice, TX",7401,74,United States,US,Texas,TX,48.0,3026301,30263,"Alice, TX",7401,74,27.0,N,44.0,27.0,27.74083333,98.0,W,1.0,38.0,-98.02722222,-600.0,12/1/1996 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alice
1026601,10266,ALM,Alamogordo White Sands Regional,"Alamogordo, NM",8601,86,United States,US,New Mexico,NM,35.0,3026601,30266,"Alamogordo, NM",8601,86,32.0,N,50.0,23.0,32.83972222,105.0,W,59.0,24.0,-105.99,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alamogordo
1026701,10267,ALN,St. Louis Regional,"Alton, IL",4101,41,United States,US,Illinois,IL,17.0,3112301,31123,"St. Louis, MO",6401,64,38.0,N,53.0,30.0,38.89166667,90.0,W,2.0,54.0,-90.04833333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alton
1026801,10268,ALO,Waterloo Regional,"Waterloo, IA",6101,61,United States,US,Iowa,IA,19.0,3026801,30268,"Waterloo, IA",6101,61,42.0,N,33.0,22.0,42.55611111,92.0,W,23.0,59.0,-92.39972222,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Waterloo
1027201,10272,ALS,Alamosa Municipal,"Alamosa, CO",8201,82,United States,US,Colorado,CO,8.0,3027201,30272,"Alamosa, CO",8201,82,37.0,N,26.0,12.0,37.43666667,105.0,W,52.0,0.0,-105.86666667,-700.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alamosa
1027501,10275,ALW,Walla Walla Regional,"Walla Walla, WA",9301,93,United States,US,Washington,WA,53.0,3027501,30275,"Walla Walla, WA",9301,93,46.0,N,5.0,41.0,46.09472222,118.0,W,17.0,28.0,-118.29111111,-800.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Walla Walla
1027601,10276,ALX,Thomas C. Russell Field,"Alexander City, AL",5101,51,United States,US,Alabama,AL,1.0,3027601,30276,"Alexander City, AL",5101,51,32.0,N,55.0,0.0,32.91666667,85.0,W,58.0,0.0,-85.96666667,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alexander City
1027801,10278,ALZ,Alitak Seaplane Base,"Lazy Bay, AK",101,1,United States,US,Alaska,AK,2.0,3027801,30278,"Lazy Bay, AK",101,1,56.0,N,53.0,45.0,56.89583333,154.0,W,14.0,45.0,-154.24583333,-900.0,1/1/1950 12:00:00 AM,,0,1,Lazy Bay
1027901,10279,AMA,Amarillo International,"Amarillo, TX",7401,74,United States,US,Texas,TX,48.0,3027901,30279,"Amarillo, TX",7401,74,35.0,N,13.0,38.0,35.22722222,101.0,W,43.0,19.0,-101.72194444,-600.0,1/1/1950 12:00:00 AM,1/31/2003 12:00:00 AM,0,0,Amarillo
1028501,10285,AMK,Animas Air Park,"Durango, CO",8201,82,United States,US,Colorado,CO,8.0,3028501,30285,"Durango, CO",8201,82,37.0,N,12.0,14.0,37.20388889,107.0,W,52.0,7.0,-107.86861111,-700.0,9/1/1977 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Durango
1028801,10288,AMN,Gratiot Community,"Alma, MI",4301,43,United States,US,Michigan,MI,26.0,3028801,30288,"Alma, MI",4301,43,43.0,N,19.0,15.0,43.32083333,84.0,W,41.0,12.0,-84.68666667,-500.0,12/1/1986 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Alma
1029401,10294,AMW,Ames Municipal,"Ames, IA",6101,61,United States,US,Iowa,IA,19.0,3029401,30294,"Ames, IA",6101,61,41.0,N,59.0,39.0,41.99416667,93.0,W,37.0,6.0,-93.61833333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Ames
1029701,10297,ANA,Anaheim-Disneyland HP,"Anaheim, CA",9101,91,United States,US,California,CA,6.0,3029701,30297,"Anaheim, CA",9101,91,33.0,N,49.0,0.0,33.81666667,117.0,W,56.0,0.0,-117.93333333,-800.0,1/1/1950 12:00:00 AM,,0,1,Anaheim
1029801,10298,ANB,Anniston/Calhoun County,"Anniston, AL",5101,51,United States,US,Alabama,AL,1.0,3029801,30298,"Anniston, AL",5101,51,33.0,N,35.0,25.0,33.59027778,85.0,W,51.0,21.0,-85.85583333,-600.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Anniston
1029901,10299,ANC,Anchorage International,"Anchorage, AK",101,1,United States,US,Alaska,AK,2.0,3029901,30299,"Anchorage, AK",101,1,61.0,N,10.0,9.0,61.16916667,149.0,W,59.0,7.0,-149.98527778,-900.0,1/1/1950 12:00:00 AM,12/31/1999 12:00:00 AM,0,0,Anchorage
1030001,10300,AND,Anderson Regional,"Anderson, SC",3701,37,United States,US,South Carolina,SC,45.0,3030001,30300,"Anderson, SC",3701,37,34.0,N,29.0,37.0,34.49361111,82.0,W,42.0,36.0,-82.71,-500.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Anderson
1030401,10304,ANI,Aniak Airport,"Aniak, AK",101,1,United States,US,Alaska,AK,2.0,3030401,30304,"Aniak, AK",101,1,61.0,N,34.0,54.0,61.58166667,159.0,W,32.0,35.0,-159.54305556,-900.0,1/1/1950 12:00:00 AM,9/30/2022 12:00:00 AM,0,0,Aniak
1030701,10307,ANN,Annette Island,"Annette, AK",101,1,United States,US,Alaska,AK,2.0,3030701,30307,"Annette, AK",101,1,55.0,N,2.0,13.0,55.03694444,131.0,W,34.0,14.0,-131.57055556,-900.0,1/1/1950 12:00:00 AM,6/30/2011 12:00:00 AM,0,0,Annette
